epoch,loss,epoch_seconds,global_step,learning_rate
1,0.1407894170331955,16.612909232266247,391,0.0002
2,0.08368703593730926,15.598926679231226,782,0.0002
3,0.07536958478450775,12.983719863928854,1173,0.0002
4,0.07242537269830704,10.192700452171266,1564,0.0002
5,0.06863103050112725,15.13727007433772,1955,0.0002
6,0.06761944910287856,15.519938208162785,2346,0.0002
7,0.06690279910326004,15.146408879198134,2737,0.0002
8,0.06570535790920258,16.605175964534283,3128,0.0002
