epoch,loss,epoch_seconds,global_step,learning_rate
1,0.2705690299510956,4.392926358617842,79,0.0002
2,0.09384218145608902,3.09135964140296,158,0.0002
3,0.07745802364349365,3.0292836977168918,237,0.0002
4,0.06941703000068665,3.3357876194640994,316,0.0002
5,0.06319188778400421,3.357777307741344,395,0.0002
